"Feature_A","Feature_B","Similarity_score"
"X14788_289.2513_10.04_pos","X1710_287.0586_9.49_pos",0.960048089344339
"X1482_171.0991_5.56_pos","X1710_287.0586_9.49_pos",0.925576036214419
"X15280_521.1235_8.63_pos","X1710_287.0586_9.49_pos",0.963555044076328
"X16267_269.2227_12.19_pos","X1710_287.0586_9.49_pos",0.718626242989846
"X1642_191.1642_10.95_pos","X1710_287.0586_9.49_pos",0.95125795254611
"X1651_327.0697_2.68_pos","X1710_287.0586_9.49_pos",0.778502736818918
NA,NA,NA
"X1493_309.0639_9.60_pos","X17158_259.1145_4.33_pos",0.689069295043927
"X1599_337.0923_5.96_pos","X17158_259.1145_4.33_pos",0.73891227490762
"X10151_365.1674_7.39_pos","X17165_411.1963_7.37_pos",0.786108347174569
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1018_358.1472_5.30_pos","X1737_369.0725_5.23_pos",0.663968077652722
"X10624_421.1589_5.09_pos","X1737_369.0725_5.23_pos",0.966370857009621
"X11369_606.1459_5.59_pos","X1737_369.0725_5.23_pos",0.657786705868769
"X12553_361.1464_5.10_pos","X1737_369.0725_5.23_pos",0.92152463846253
NA,NA,NA
"X1362_543.1975_5.10_pos","X1737_369.0725_5.23_pos",0.820120483857931
"X137_373.1827_5.11_pos","X1737_369.0725_5.23_pos",0.806291311945298
NA,NA,NA
"X1510_568.3090_5.87_pos","X1738_421.1504_5.87_pos",0.67124360526634
"X16284_181.1217_5.88_pos","X1738_421.1504_5.87_pos",0.767532592419282
NA,NA,NA
"X14409_465.2816_10.15_pos","X17398_473.2704_10.14_pos",0.937249516596246
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10492_533.2020_7.12_pos","X17706_393.1892_7.56_pos",0.849225147566964
"X1209_625.1776_7.56_pos","X17706_393.1892_7.56_pos",0.994124496345831
NA,NA,NA
NA,NA,NA
"X128_274.1764_2.32_pos","X1778_100.1124_2.92_pos",1
NA,NA,NA
NA,NA,NA
"X1758_585.2869_8.69_pos","X17799_367.2092_8.70_pos",0.740763466510991
NA,NA,NA
"X10117_345.2240_7.47_pos","X17956_633.3080_7.42_pos",0.93295117910018
"X10213_465.1044_8.24_pos","X17956_633.3080_7.42_pos",0.784751527392851
"X1031_369.1520_7.42_pos","X17956_633.3080_7.42_pos",1
"X10444_446.0410_7.99_pos","X17956_633.3080_7.42_pos",0.785301619392983
"X1184_839.3345_8.06_pos","X17956_633.3080_7.42_pos",0.939677727372112
"X11913_550.1201_7.21_pos","X17956_633.3080_7.42_pos",0.99517557973356
"X11938_411.1988_6.65_pos","X17956_633.3080_7.42_pos",0.990532493157553
NA,NA,NA
"X13934_345.5715_6.59_pos","X17956_633.3080_7.42_pos",0.748927129128646
"X14102_423.1264_6.65_pos","X17956_633.3080_7.42_pos",0.999952616284255
"X15596_621.3339_7.21_pos","X17956_633.3080_7.42_pos",0.881974252282327
"X15966_473.2725_8.29_pos","X17956_633.3080_7.42_pos",0.763474038872418
"X16352_863.3317_7.43_pos","X17956_633.3080_7.42_pos",1
NA,NA,NA
"X10054_839.3672_11.12_pos","X1800_255.1567_10.11_pos",0.966361510351504
"X10081_285.1625_8.31_pos","X1800_255.1567_10.11_pos",0.911541850775926
"X11325_469.1715_10.02_pos","X1800_255.1567_10.11_pos",0.987224627531058
"X11543_235.0696_6.29_pos","X1800_255.1567_10.11_pos",0.901184806461105
"X12175_395.0599_3.44_pos","X1800_255.1567_10.11_pos",0.761824884328479
"X12261_437.3394_11.00_pos","X1800_255.1567_10.11_pos",0.971288780896212
"X1237_216.1211_8.03_pos","X1800_255.1567_10.11_pos",0.684516788002034
"X125_335.1238_8.71_pos","X1800_255.1567_10.11_pos",0.764934021108912
"X13103_234.1853_5.74_pos","X1800_255.1567_10.11_pos",0.798780238764629
NA,NA,NA
"X1426_361.1860_11.07_pos","X1800_255.1567_10.11_pos",0.972261612725768
"X14788_289.2513_10.04_pos","X1800_255.1567_10.11_pos",0.98449757555868
"X1482_171.0991_5.56_pos","X1800_255.1567_10.11_pos",0.874412716869282
"X15280_521.1235_8.63_pos","X1800_255.1567_10.11_pos",0.926100350973451
"X16267_269.2227_12.19_pos","X1800_255.1567_10.11_pos",0.778924100359081
"X1642_191.1642_10.95_pos","X1800_255.1567_10.11_pos",0.971569014393433
"X1651_327.0697_2.68_pos","X1800_255.1567_10.11_pos",0.74319925852638
"X1710_287.0586_9.49_pos","X1800_255.1567_10.11_pos",0.967115284301042
NA,NA,NA
"X1699_142.1228_7.21_pos","X1812_359.1385_4.43_pos",0.800998857046932
NA,NA,NA
"X1599_337.0923_5.96_pos","X1814_393.1892_7.98_pos",0.651271258118988
"X10117_345.2240_7.47_pos","X18177_543.2367_6.97_pos",0.927513280582635
"X10213_465.1044_8.24_pos","X18177_543.2367_6.97_pos",0.780177441135126
"X1031_369.1520_7.42_pos","X18177_543.2367_6.97_pos",0.994171293590314
"X10444_446.0410_7.99_pos","X18177_543.2367_6.97_pos",0.821623385237049
"X1184_839.3345_8.06_pos","X18177_543.2367_6.97_pos",0.947559690670987
"X11913_550.1201_7.21_pos","X18177_543.2367_6.97_pos",0.989374993453204
"X11938_411.1988_6.65_pos","X18177_543.2367_6.97_pos",0.984758970065683
NA,NA,NA
"X13934_345.5715_6.59_pos","X18177_543.2367_6.97_pos",0.757298064850369
"X14102_423.1264_6.65_pos","X18177_543.2367_6.97_pos",0.994124186060337
"X15596_621.3339_7.21_pos","X18177_543.2367_6.97_pos",0.876833483304871
"X15966_473.2725_8.29_pos","X18177_543.2367_6.97_pos",0.759023972848413
"X16352_863.3317_7.43_pos","X18177_543.2367_6.97_pos",0.994171293590314
"X17956_633.3080_7.42_pos","X18177_543.2367_6.97_pos",0.994171293590314
NA,NA,NA
"X10864_490.7691_7.08_pos","X182_564.3589_7.07_pos",0.740482975771937
NA,NA,NA
"X10054_839.3672_11.12_pos","X1829_249.0625_10.27_pos",0.937119780467952
"X10081_285.1625_8.31_pos","X1829_249.0625_10.27_pos",0.921476801771915
"X11325_469.1715_10.02_pos","X1829_249.0625_10.27_pos",0.971463457819349
"X11543_235.0696_6.29_pos","X1829_249.0625_10.27_pos",0.878778441295394
"X12175_395.0599_3.44_pos","X1829_249.0625_10.27_pos",0.756304505357269
"X12261_437.3394_11.00_pos","X1829_249.0625_10.27_pos",0.957977855669349
"X1237_216.1211_8.03_pos","X1829_249.0625_10.27_pos",0.678332138334199
"X125_335.1238_8.71_pos","X1829_249.0625_10.27_pos",0.768261417853098
"X13103_234.1853_5.74_pos","X1829_249.0625_10.27_pos",0.796081601660043
NA,NA,NA
"X1426_361.1860_11.07_pos","X1829_249.0625_10.27_pos",0.966587714629275
"X14788_289.2513_10.04_pos","X1829_249.0625_10.27_pos",0.968347824604345
"X1482_171.0991_5.56_pos","X1829_249.0625_10.27_pos",0.853272678527205
"X15280_521.1235_8.63_pos","X1829_249.0625_10.27_pos",0.906808772582842
"X16267_269.2227_12.19_pos","X1829_249.0625_10.27_pos",0.782925836583942
"X1642_191.1642_10.95_pos","X1829_249.0625_10.27_pos",0.968008279027287
"X1651_327.0697_2.68_pos","X1829_249.0625_10.27_pos",0.714825667879927
"X1710_287.0586_9.49_pos","X1829_249.0625_10.27_pos",0.953230080777027
"X1800_255.1567_10.11_pos","X1829_249.0625_10.27_pos",0.969262777655785
NA,NA,NA
NA,NA,NA
"X1036_105.0676_3.81_pos","X1841_270.3155_13.25_pos",0.750113430262329
NA,NA,NA
"X13986_753.3299_12.91_pos","X1841_270.3155_13.25_pos",0.732266871670695
NA,NA,NA
NA,NA,NA
"X1530_528.2776_5.84_pos","X1847_465.1732_5.80_pos",0.793594479825334
"X15613_572.2821_7.13_pos","X1847_465.1732_5.80_pos",0.675792203273083
NA,NA,NA
NA,NA,NA
"X1493_309.0639_9.60_pos","X18510_697.1611_5.92_pos",0.740393369847435
"X1599_337.0923_5.96_pos","X18510_697.1611_5.92_pos",0.857713985696905
"X16284_181.1217_5.88_pos","X18510_697.1611_5.92_pos",0.670942706940655
"X17158_259.1145_4.33_pos","X18510_697.1611_5.92_pos",0.719330892638122
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10117_345.2240_7.47_pos","X18871_577.2048_7.98_pos",0.651878616811376
NA,NA,NA
NA,NA,NA
"X11087_409.1747_7.74_pos","X1891_405.1657_8.51_pos",0.838844086722314
NA,NA,NA
"X152_465.0845_8.50_pos","X1891_405.1657_8.51_pos",0.99051177312733
"X1584_545.3300_8.86_pos","X1891_405.1657_8.51_pos",0.905269458954095
"X16162_303.0498_6.83_pos","X1891_405.1657_8.51_pos",0.961088002349906
"X16252_491.2491_6.80_pos","X1891_405.1657_8.51_pos",0.815830247322066
"X1686_405.1314_8.03_pos","X1891_405.1657_8.51_pos",0.891656320854333
"X11087_409.1747_7.74_pos","X190_165.0629_8.88_pos",0.858748500415766
NA,NA,NA
"X152_465.0845_8.50_pos","X190_165.0629_8.88_pos",0.993940358276782
"X1584_545.3300_8.86_pos","X190_165.0629_8.88_pos",0.908402983973615
"X16162_303.0498_6.83_pos","X190_165.0629_8.88_pos",0.946888238760395
"X16252_491.2491_6.80_pos","X190_165.0629_8.88_pos",0.799907489050153
"X1686_405.1314_8.03_pos","X190_165.0629_8.88_pos",0.897704013920486
"X1891_405.1657_8.51_pos","X190_165.0629_8.88_pos",0.983591653681428
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1219_807.3448_9.49_pos","X1913_525.3036_11.04_pos",0.650195072261171
NA,NA,NA
NA,NA,NA
"X10048_667.1538_7.39_pos","X1929_353.0613_6.17_pos",0.965255162909526
"X10151_365.1674_7.39_pos","X1929_353.0613_6.17_pos",0.820226619994712
"X10320_365.2536_7.36_pos","X1929_353.0613_6.17_pos",0.856622528179157
"X10641_363.1039_7.34_pos","X1929_353.0613_6.17_pos",0.714986859489151
"X1241_342.2640_9.51_pos","X1929_353.0613_6.17_pos",0.961461803750466
"X1304_385.1813_6.40_pos","X1929_353.0613_6.17_pos",1
NA,NA,NA
"X14_611.1622_6.85_pos","X1929_353.0613_6.17_pos",0.999952616284255
"X1471_551.1035_7.40_pos","X1929_353.0613_6.17_pos",0.995160169053353
"X1555_475.3257_7.10_pos","X1929_353.0613_6.17_pos",1
"X1624_395.2040_7.39_pos","X1929_353.0613_6.17_pos",0.968451287209377
"X1638_497.1995_6.99_pos","X1929_353.0613_6.17_pos",0.942890765592236
NA,NA,NA
NA,NA,NA
"X1493_309.0639_9.60_pos","X1933_499.1811_5.95_pos",0.687111167952406
"X1599_337.0923_5.96_pos","X1933_499.1811_5.95_pos",0.968924964676373
"X16284_181.1217_5.88_pos","X1933_499.1811_5.95_pos",0.932605979423501
"X17158_259.1145_4.33_pos","X1933_499.1811_5.95_pos",0.690823146556243
"X1814_393.1892_7.98_pos","X1933_499.1811_5.95_pos",0.654390736614059
"X18510_697.1611_5.92_pos","X1933_499.1811_5.95_pos",0.798879471074808
"X10048_667.1538_7.39_pos","X19362_563.0343_7.08_pos",0.965255162909526
"X10151_365.1674_7.39_pos","X19362_563.0343_7.08_pos",0.820226619994712
"X10320_365.2536_7.36_pos","X19362_563.0343_7.08_pos",0.856622528179157
"X10641_363.1039_7.34_pos","X19362_563.0343_7.08_pos",0.714986859489151
"X1241_342.2640_9.51_pos","X19362_563.0343_7.08_pos",0.961461803750466
"X1304_385.1813_6.40_pos","X19362_563.0343_7.08_pos",1
NA,NA,NA
"X14_611.1622_6.85_pos","X19362_563.0343_7.08_pos",0.999952616284255
"X1471_551.1035_7.40_pos","X19362_563.0343_7.08_pos",0.995160169053353
"X1555_475.3257_7.10_pos","X19362_563.0343_7.08_pos",1
"X1624_395.2040_7.39_pos","X19362_563.0343_7.08_pos",0.968451287209377
"X1638_497.1995_6.99_pos","X19362_563.0343_7.08_pos",0.942890765592236
"X1929_353.0613_6.17_pos","X19362_563.0343_7.08_pos",1
NA,NA,NA
"X1664_377.1452_5.80_pos","X1937_340.2595_5.79_pos",0.757108963162
"X1018_358.1472_5.30_pos","X1950_280.0824_5.30_pos",0.737393269086451
NA,NA,NA
"X16162_303.0498_6.83_pos","X1950_280.0824_5.30_pos",0.694926282584882
"X16252_491.2491_6.80_pos","X1950_280.0824_5.30_pos",0.762331556319725
NA,NA,NA
"X1493_309.0639_9.60_pos","X1960_251.1263_5.89_pos",0.761002984643615
"X1599_337.0923_5.96_pos","X1960_251.1263_5.89_pos",0.936547111612856
"X16284_181.1217_5.88_pos","X1960_251.1263_5.89_pos",0.796692484768405
"X17158_259.1145_4.33_pos","X1960_251.1263_5.89_pos",0.773075805350891
"X1814_393.1892_7.98_pos","X1960_251.1263_5.89_pos",0.657900936586484
"X18510_697.1611_5.92_pos","X1960_251.1263_5.89_pos",0.891870137470159
"X1933_499.1811_5.95_pos","X1960_251.1263_5.89_pos",0.884814823648236
NA,NA,NA
NA,NA,NA
"X1699_142.1228_7.21_pos","X19712_350.0630_4.44_pos",0.782529620547148
"X1812_359.1385_4.43_pos","X19712_350.0630_4.44_pos",0.995106949314971
"X10081_285.1625_8.31_pos","X1983_193.1584_7.29_pos",0.706600712670073
"X11325_469.1715_10.02_pos","X1983_193.1584_7.29_pos",0.661183697615857
"X11543_235.0696_6.29_pos","X1983_193.1584_7.29_pos",0.762615266186928
"X1237_216.1211_8.03_pos","X1983_193.1584_7.29_pos",0.839788341849765
"X13103_234.1853_5.74_pos","X1983_193.1584_7.29_pos",0.6641266972337
NA,NA,NA
"X1482_171.0991_5.56_pos","X1983_193.1584_7.29_pos",0.725553063458891
"X15280_521.1235_8.63_pos","X1983_193.1584_7.29_pos",0.727138913758279
"X1599_337.0923_5.96_pos","X1983_193.1584_7.29_pos",0.659576160570504
"X1710_287.0586_9.49_pos","X1983_193.1584_7.29_pos",0.670879741402643
"X18510_697.1611_5.92_pos","X1983_193.1584_7.29_pos",0.70088340615619
"X1960_251.1263_5.89_pos","X1983_193.1584_7.29_pos",0.788008860131489
NA,NA,NA
"X10117_345.2240_7.47_pos","X1987_473.2008_6.64_pos",0.95273281534423
"X10213_465.1044_8.24_pos","X1987_473.2008_6.64_pos",0.773703911472856
"X1031_369.1520_7.42_pos","X1987_473.2008_6.64_pos",0.986108139638744
"X10444_446.0410_7.99_pos","X1987_473.2008_6.64_pos",0.774392318954908
"X1184_839.3345_8.06_pos","X1987_473.2008_6.64_pos",0.928157403646499
"X11913_550.1201_7.21_pos","X1987_473.2008_6.64_pos",0.98135073954497
"X11938_411.1988_6.65_pos","X1987_473.2008_6.64_pos",0.991532937449158
NA,NA,NA
"X13934_345.5715_6.59_pos","X1987_473.2008_6.64_pos",0.751608341604944
"X14102_423.1264_6.65_pos","X1987_473.2008_6.64_pos",0.986154867320658
"X15596_621.3339_7.21_pos","X1987_473.2008_6.64_pos",0.869721989127398
"X15966_473.2725_8.29_pos","X1987_473.2008_6.64_pos",0.752796847095556
"X16352_863.3317_7.43_pos","X1987_473.2008_6.64_pos",0.986108139638744
"X17956_633.3080_7.42_pos","X1987_473.2008_6.64_pos",0.986108139638744
"X18177_543.2367_6.97_pos","X1987_473.2008_6.64_pos",0.980360404804589
NA,NA,NA
"X11922_411.1952_7.92_pos","X19941_617.2712_7.93_pos",0.810352944153705
NA,NA,NA
"X1390_577.2048_7.92_pos","X19941_617.2712_7.93_pos",0.791436743366392
"X11087_409.1747_7.74_pos","X1998_311.1274_6.98_pos",0.671787735835434
NA,NA,NA
"X152_465.0845_8.50_pos","X1998_311.1274_6.98_pos",0.837298907032979
"X1584_545.3300_8.86_pos","X1998_311.1274_6.98_pos",0.76524191747811
"X16162_303.0498_6.83_pos","X1998_311.1274_6.98_pos",0.903076351274712
"X16252_491.2491_6.80_pos","X1998_311.1274_6.98_pos",0.78659819046381
"X1686_405.1314_8.03_pos","X1998_311.1274_6.98_pos",0.738418195070726
"X1891_405.1657_8.51_pos","X1998_311.1274_6.98_pos",0.836333362201057
"X190_165.0629_8.88_pos","X1998_311.1274_6.98_pos",0.822563098326673
"X1950_280.0824_5.30_pos","X1998_311.1274_6.98_pos",0.65548289158395
NA,NA,NA
NA,NA,NA
"X10622_457.1153_8.43_pos","X2004_494.1772_8.54_pos",0.74630098401052
NA,NA,NA
"X10054_839.3672_11.12_pos","X2013_155.1067_9.72_pos",0.898788973016096
"X10081_285.1625_8.31_pos","X2013_155.1067_9.72_pos",0.898461785280761
"X11325_469.1715_10.02_pos","X2013_155.1067_9.72_pos",0.951998088390678
"X11543_235.0696_6.29_pos","X2013_155.1067_9.72_pos",0.840165091636047
"X12175_395.0599_3.44_pos","X2013_155.1067_9.72_pos",0.720278006713844
"X12261_437.3394_11.00_pos","X2013_155.1067_9.72_pos",0.925727367265808
"X125_335.1238_8.71_pos","X2013_155.1067_9.72_pos",0.767342730579573
"X13103_234.1853_5.74_pos","X2013_155.1067_9.72_pos",0.767791036878659
NA,NA,NA
"X1426_361.1860_11.07_pos","X2013_155.1067_9.72_pos",0.929059445026089
"X14788_289.2513_10.04_pos","X2013_155.1067_9.72_pos",0.977120844476288
"X1482_171.0991_5.56_pos","X2013_155.1067_9.72_pos",0.822238021623267
"X15280_521.1235_8.63_pos","X2013_155.1067_9.72_pos",0.877591064699302
"X16267_269.2227_12.19_pos","X2013_155.1067_9.72_pos",0.708609193828929
"X1642_191.1642_10.95_pos","X2013_155.1067_9.72_pos",0.926757857493004
"X1651_327.0697_2.68_pos","X2013_155.1067_9.72_pos",0.699434272974961
"X1710_287.0586_9.49_pos","X2013_155.1067_9.72_pos",0.924994333038018
"X1800_255.1567_10.11_pos","X2013_155.1067_9.72_pos",0.963248545317647
"X1829_249.0625_10.27_pos","X2013_155.1067_9.72_pos",0.949550543071569
"X10117_345.2240_7.47_pos","X2019_401.1657_8.26_pos",0.656974533386809
"X10213_465.1044_8.24_pos","X2019_401.1657_8.26_pos",0.665518037087361
"X11913_550.1201_7.21_pos","X2019_401.1657_8.26_pos",0.650572050952086
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10030_777.4422_9.91_pos","X20552_523.2911_9.90_pos",0.989839629137884
"X1262_127.0418_3.50_pos","X20552_523.2911_9.90_pos",0.767914175335815
"X1322_439.1592_6.41_pos","X20552_523.2911_9.90_pos",0.736379349327759
NA,NA,NA
"X1573_381.1173_6.32_pos","X20552_523.2911_9.90_pos",0.714416972812114
NA,NA,NA
"X10054_839.3672_11.12_pos","X2058_269.1741_9.67_pos",0.954036151939199
"X10081_285.1625_8.31_pos","X2058_269.1741_9.67_pos",0.93050230061185
"X11325_469.1715_10.02_pos","X2058_269.1741_9.67_pos",0.979277712551855
"X11543_235.0696_6.29_pos","X2058_269.1741_9.67_pos",0.927758356232882
"X12175_395.0599_3.44_pos","X2058_269.1741_9.67_pos",0.781288226524367
"X12261_437.3394_11.00_pos","X2058_269.1741_9.67_pos",0.957037094663607
"X1237_216.1211_8.03_pos","X2058_269.1741_9.67_pos",0.722609304588794
"X125_335.1238_8.71_pos","X2058_269.1741_9.67_pos",0.756636129961186
"X13103_234.1853_5.74_pos","X2058_269.1741_9.67_pos",0.833914508185038
NA,NA,NA
"X1426_361.1860_11.07_pos","X2058_269.1741_9.67_pos",0.965619088204628
"X14788_289.2513_10.04_pos","X2058_269.1741_9.67_pos",0.964470153881549
"X1482_171.0991_5.56_pos","X2058_269.1741_9.67_pos",0.909498375795607
"X15280_521.1235_8.63_pos","X2058_269.1741_9.67_pos",0.944755766029433
"X16267_269.2227_12.19_pos","X2058_269.1741_9.67_pos",0.76239275657305
"X1642_191.1642_10.95_pos","X2058_269.1741_9.67_pos",0.972432201274265
"X1651_327.0697_2.68_pos","X2058_269.1741_9.67_pos",0.763511645429717
"X1710_287.0586_9.49_pos","X2058_269.1741_9.67_pos",0.981697325664
"X1800_255.1567_10.11_pos","X2058_269.1741_9.67_pos",0.972440991762662
"X1829_249.0625_10.27_pos","X2058_269.1741_9.67_pos",0.972199169889921
"X1983_193.1584_7.29_pos","X2058_269.1741_9.67_pos",0.673718673932669
"X2013_155.1067_9.72_pos","X2058_269.1741_9.67_pos",0.929332664822696
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
